neuronid,time,slope,genotype
24,27,115.729329,TGNE
24,28,113.905255,TGNE
24,29,114.692947,TGNE
24,30,118.6936083,TGNE
24,31,115.3562361,TGNE
24,32,117.9473068,TGNE
24,33,106.9196191,TGNE
24,34,108.2461974,TGNE
24,35,106.4428186,TGNE
24,36,110.5471875,TGNE
24,37,106.3806172,TGNE
24,38,107.044022,TGNE
24,39,103.2298493,TGNE
24,40,112.9931602,TGNE
24,41,111.8323753,TGNE
24,42,102.5043587,TGNE
24,43,117.1182243,TGNE
24,44,105.1369356,TGNE
24,45,104.1626394,TGNE
24,46,111.0446833,TGNE
24,47,110.2983818,TGNE
24,48,91.9326606,TGNE
24,49,108.9924988,TGNE
24,50,109.5106899,TGNE
24,51,106.7537101,TGNE
24,52,103.3542521,TGNE
24,53,97.21850966,TGNE
24,54,106.2562144,TGNE
24,55,104.8881299,TGNE
24,56,104.3077375,TGNE
24,57,108.8887913,TGNE
24,58,97.84029265,TGNE
24,59,100.4106681,TGNE
24,60,96.72101391,TGNE
24,61,86.7504035,TGNE
24,62,87.43438791,TGNE
24,63,93.81893606,TGNE
25,-20,NA,TGNE
25,-19,NA,TGNE
25,-18,NA,TGNE
25,-17,NA,TGNE
25,-16,NA,TGNE
25,-15,NA,TGNE
25,-14,NA,TGNE
25,-13,NA,TGNE
25,-12,NA,TGNE
25,-11,NA,TGNE
25,-10,109.6682321,TGNE
25,-9,97.47972597,TGNE
25,-8,105.9263115,TGNE
25,-7,108.3475756,TGNE
25,-6,97.09457987,TGNE
25,-5,101.4691714,TGNE
25,-4,96.95695853,TGNE
25,-3,88.56544579,TGNE
25,-2,102.569779,TGNE
25,-1,91.9220993,TGNE
25,0,96.39594277,TGNE
25,1,129.652255,TGNE
25,2,116.4858747,TGNE
25,3,121.6933356,TGNE
25,4,110.3613014,TGNE
25,5,110.8051514,TGNE
25,6,115.8941151,TGNE
25,7,112.7283401,TGNE
25,8,107.6392554,TGNE
25,9,112.6986855,TGNE
25,10,108.5268343,TGNE
25,11,116.1604009,TGNE
25,12,111.2785349,TGNE
25,13,142.197463,TGNE
25,14,106.899586,TGNE
25,15,115.9237696,TGNE
25,16,100.0352223,TGNE
25,17,99.94650076,TGNE
25,18,100.183132,TGNE
25,19,91.33651262,TGNE
25,20,104.2070735,TGNE
25,21,113.7342952,TGNE
25,22,109.8582633,TGNE
25,23,114.1780242,TGNE
25,24,115.5686412,TGNE
25,25,115.0360696,TGNE
25,26,98.97007916,TGNE
25,27,116.219589,TGNE
25,28,111.9293616,TGNE
25,29,124.6520129,TGNE
25,30,103.73369,TGNE
25,31,98.17122177,TGNE
25,32,96.51431891,TGNE
25,33,98.99973371,TGNE
25,34,106.1599167,TGNE
25,35,96.33687574,TGNE
25,36,99.97603428,TGNE
25,37,81.0105546,TGNE
25,38,92.66794161,TGNE
25,39,97.13573313,TGNE
25,40,71.63124259,TGNE
25,41,85.98114212,TGNE
25,42,76.39485342,TGNE
25,43,78.43641821,TGNE
25,44,88.11154954,TGNE
25,45,77.93338014,TGNE
25,46,75.6551841,TGNE
25,47,84.59064611,TGNE
25,48,75.27052216,TGNE
25,49,88.64412114,TGNE
25,50,84.32436031,TGNE
25,51,66.33506016,TGNE
25,52,72.40056646,TGNE
25,53,84.59064611,TGNE
25,54,NA,TGNE
25,55,NA,TGNE
25,56,NA,TGNE
25,57,NA,TGNE
25,58,NA,TGNE
25,59,NA,TGNE
25,60,NA,TGNE
25,61,NA,TGNE
25,62,NA,TGNE
25,63,NA,TGNE
26,-20,122.1395844,TGNE
26,-19,121.8739148,TGNE
26,-18,129.8750207,TGNE
26,-17,134.1601233,TGNE
26,-16,115.3137632,TGNE
26,-15,92.82759458,TGNE
26,-14,109.1328989,TGNE
26,-13,100.5252706,TGNE
26,-12,99.4636036,TGNE
26,-11,82.51334248,TGNE
26,-10,67.6486553,TGNE
26,-9,84.90234619,TGNE
26,-8,82.43748504,TGNE
26,-7,81.60339032,TGNE
26,-6,110.2326632,TGNE
26,-5,90.02154351,TGNE
26,-4,95.5577882,TGNE
26,-3,107.9576142,TGNE
26,-2,90.6661632,TGNE
26,-1,81.14824567,TGNE
26,0,176.0148883,TGNE
26,1,207.1285767,TGNE
26,2,179.6577312,TGNE
26,3,183.5237636,TGNE
26,4,155.6439623,TGNE
26,5,146.3134969,TGNE
26,6,123.5636815,TGNE
26,7,147.8377258,TGNE
26,8,133.525955,TGNE
26,9,142.4103786,TGNE
26,10,134.0465057,TGNE
26,11,127.1694386,TGNE
26,12,104.2706054,TGNE
26,13,109.0661443,TGNE
26,14,107.2074684,TGNE
26,15,NA,TGNE
26,16,NA,TGNE
26,17,NA,TGNE
26,18,NA,TGNE
26,19,NA,TGNE
26,20,NA,TGNE
26,21,NA,TGNE
26,22,NA,TGNE
26,23,NA,TGNE
26,24,NA,TGNE
26,25,NA,TGNE
26,26,NA,TGNE
26,27,NA,TGNE
26,28,NA,TGNE
26,29,NA,TGNE
26,30,NA,TGNE
26,31,NA,TGNE
26,32,NA,TGNE
26,33,NA,TGNE
26,34,NA,TGNE
26,35,NA,TGNE
26,36,NA,TGNE
26,37,NA,TGNE
26,38,NA,TGNE
26,39,NA,TGNE
26,40,NA,TGNE
26,41,NA,TGNE
26,42,NA,TGNE
26,43,NA,TGNE
26,44,NA,TGNE
26,45,NA,TGNE
26,46,NA,TGNE
26,47,NA,TGNE
26,48,NA,TGNE
26,49,NA,TGNE
26,50,NA,TGNE
26,51,NA,TGNE
26,52,NA,TGNE
26,53,NA,TGNE
26,54,NA,TGNE
26,55,NA,TGNE
26,56,NA,TGNE
26,57,NA,TGNE
26,58,NA,TGNE
26,59,NA,TGNE
26,60,NA,TGNE
26,61,NA,TGNE
26,62,NA,TGNE
26,63,NA,TGNE
27,-20,72.67378546,WTEE
27,-19,86.42021327,WTEE
27,-18,116.3948517,WTEE
27,-17,91.67554688,WTEE
27,-16,130.2142215,WTEE
27,-15,103.0619569,WTEE
27,-14,109.3147982,WTEE
27,-13,111.7721695,WTEE
27,-12,83.37901346,WTEE
27,-11,109.8256847,WTEE
27,-10,112.5749702,WTEE
27,-9,109.6553892,WTEE
27,-8,104.4487323,WTEE
27,-7,103.9621111,WTEE
27,-6,96.44425929,WTEE
27,-5,80.07001849,WTEE
27,-4,92.96496883,WTEE
27,-3,94.78968872,WTEE
27,-2,98.07427222,WTEE
27,-1,92.28378685,WTEE
27,0,130.7641371,WTEE
27,1,193.7781481,WTEE
27,2,190.4103902,WTEE
27,3,164.8363921,WTEE
27,4,178.0969296,WTEE
27,5,166.4414088,WTEE
27,6,154.1542599,WTEE
27,7,148.0239145,WTEE
27,8,154.7068067,WTEE
27,9,167.1253682,WTEE
27,10,135.6578303,WTEE
27,11,141.3147105,WTEE
27,12,166.7308381,WTEE
27,13,168.9671907,WTEE
27,14,161.70544,WTEE
27,15,173.3347951,WTEE
27,16,167.7042267,WTEE
27,17,174.4397424,WTEE
27,18,169.7302315,WTEE
27,19,181.1227809,WTEE
27,20,166.3361618,WTEE
27,21,143.7615571,WTEE
27,22,181.9646107,WTEE
27,23,157.7325118,WTEE
27,24,178.9915291,WTEE
27,25,164.0996631,WTEE
27,26,166.0467326,WTEE
27,27,175.4659007,WTEE
27,28,190.0946492,WTEE
27,29,148.2080967,WTEE
27,30,173.5979126,WTEE
27,31,186.3322151,WTEE
27,32,175.0449127,WTEE
27,33,176.7814882,WTEE
27,34,142.8669576,WTEE
27,35,182.1751047,WTEE
27,36,188.4897786,WTEE
27,37,180.1755578,WTEE
27,38,171.5982196,WTEE
27,39,144.1299216,WTEE
27,40,176.3078767,WTEE
27,41,147.8397322,WTEE
27,42,145.8137274,WTEE
27,43,141.051593,WTEE
27,44,137.8680173,WTEE
27,45,167.3884857,WTEE
27,46,155.4961592,WTEE
27,47,178.2548001,WTEE
27,48,182.8328985,WTEE
27,49,167.9936559,WTEE
27,50,168.2304617,WTEE
27,51,154.8383655,WTEE
27,52,164.0996631,WTEE
27,53,162.652663,WTEE
27,54,152.7597372,WTEE
27,55,165.7573033,WTEE
27,56,169.6512962,WTEE
27,57,169.3092435,WTEE
27,58,172.1770781,WTEE
27,59,169.3881787,WTEE
27,60,178.3337353,WTEE
28,-20,104.8296697,WTEE
28,-19,109.6004624,WTEE
28,-18,105.1159335,WTEE
28,-17,105.5610974,WTEE
28,-16,112.6854793,WTEE
28,-15,99.39092808,WTEE
28,-14,97.6734806,WTEE
28,-13,99.70899897,WTEE
28,-12,108.5190213,WTEE
28,-11,86.82793989,WTEE
28,-10,83.2022024,WTEE
28,-9,94.93820627,WTEE
28,-8,98.97743592,WTEE
28,-7,104.5752129,WTEE
28,-6,99.9316486,WTEE
28,-5,93.44340842,WTEE
28,-4,104.0344924,WTEE
28,-3,104.8614767,WTEE
28,-2,96.81468919,WTEE
28,-1,89.30875751,WTEE
28,0,110.8734227,WTEE
28,1,219.4322367,WTEE
28,2,199.3830778,WTEE
28,3,209.9780869,WTEE
28,4,194.1996051,WTEE
28,5,209.2934901,WTEE
28,6,201.143431,WTEE
28,7,197.753066,WTEE
28,8,192.765173,WTEE
28,9,183.3111586,WTEE
28,10,179.0404816,WTEE
28,11,182.7895223,WTEE
28,12,206.424626,WTEE
28,13,177.5083274,WTEE
28,14,183.7675565,WTEE
28,15,173.4984685,WTEE
28,16,182.9198637,WTEE
28,17,175.9107994,WTEE
28,18,181.0290338,WTEE
28,19,184.8106937,WTEE
28,20,179.170823,WTEE
28,21,196.6771743,WTEE
28,22,198.4050437,WTEE
28,23,178.4211232,WTEE
28,24,184.2239544,WTEE
28,25,178.1929242,WTEE
28,26,149.6024114,WTEE
28,27,152.8299512,WTEE
28,28,153.4166905,WTEE
28,29,158.0132886,WTEE
28,30,155.5357194,WTEE
28,31,166.7828415,WTEE
28,32,176.2368559,WTEE
28,33,161.0777325,WTEE
28,34,165.1528297,WTEE
28,35,180.4422945,WTEE
28,36,179.9206582,WTEE
28,37,173.889628,WTEE
28,38,170.2710641,WTEE
28,39,170.0428651,WTEE
28,40,169.6841894,WTEE
28,41,164.6638126,WTEE
28,42,170.6948428,WTEE
28,43,165.6418468,WTEE
28,44,175.5848782,WTEE
28,45,180.8660732,WTEE
28,46,181.778869,WTEE
28,47,173.9222472,WTEE
28,48,165.2831711,WTEE
28,49,167.4022,WTEE
28,50,166.1633477,WTEE
28,51,172.6182919,WTEE
28,52,166.3590628,WTEE
28,53,157.3613109,WTEE
28,54,162.8056018,WTEE
28,55,154.9489801,WTEE
28,56,179.6924593,WTEE
28,57,160.9147719,WTEE
28,58,173.2702696,WTEE
28,59,168.3476149,WTEE
28,60,170.2384449,WTEE
29,-20,NA,WTEE
29,-19,NA,WTEE
29,-18,NA,WTEE
29,-17,NA,WTEE
29,-16,NA,WTEE
29,-15,NA,WTEE
29,-14,NA,WTEE
29,-13,NA,WTEE
29,-12,NA,WTEE
29,-11,90.51346985,WTEE
29,-10,105.6268275,WTEE
29,-9,111.7203042,WTEE
29,-8,99.58887252,WTEE
29,-7,106.9047163,WTEE
29,-6,104.3302461,WTEE
29,-5,99.45924775,WTEE
29,-4,91.16170495,WTEE
29,-3,95.79203514,WTEE
29,-2,94.90302065,WTEE
29,-1,104.6950869,WTEE
29,0,155.5223489,WTEE
29,1,143.841544,WTEE
29,2,149.8730456,WTEE
29,3,153.8109681,WTEE
29,4,146.6329828,WTEE
29,5,137.0124885,WTEE
29,6,141.8476592,WTEE
29,7,123.9692328,WTEE
29,8,136.3644759,WTEE
29,9,141.4156137,WTEE
29,10,137.4112654,WTEE
29,11,144.6390979,WTEE
29,12,149.5739629,WTEE
29,13,145.1043006,WTEE
29,14,154.8743363,WTEE
29,15,145.9185445,WTEE
29,16,150.5376368,WTEE
29,17,152.7807572,WTEE
29,18,144.7886393,WTEE
29,19,153.2459599,WTEE
29,20,143.675424,WTEE
29,21,146.1843587,WTEE
29,22,148.1948221,WTEE
29,23,153.4620383,WTEE
29,24,154.6251007,WTEE
29,25,164.2289051,WTEE
29,26,147.8293137,WTEE
29,27,144.6889451,WTEE
29,28,148.5105947,WTEE
29,29,149.1751859,WTEE
29,30,146.5498671,WTEE
29,31,152.6312159,WTEE
29,32,155.6220431,WTEE
29,33,147.746198,WTEE
29,34,151.5013107,WTEE
29,35,154.9906092,WTEE
29,36,148.5770205,WTEE
29,37,158.4799076,WTEE
29,38,149.7733514,WTEE
29,39,155.406076,WTEE
29,40,155.4890804,WTEE
29,41,147.1813011,WTEE
29,42,150.6207524,WTEE
29,43,154.2263237,WTEE
29,44,155.0737248,WTEE
29,45,161.3377721,WTEE
29,46,160.5236396,WTEE
29,47,155.804853,WTEE
29,48,146.0846644,WTEE
29,49,151.9666247,WTEE
29,50,153.3623441,WTEE
29,51,146.6329828,WTEE
29,52,145.3369576,WTEE
29,53,149.3413059,WTEE
29,54,152.4318274,WTEE
29,55,160.5070609,WTEE
29,56,143.1436843,WTEE
29,57,166.0068228,WTEE
29,58,167.2861581,WTEE
29,59,158.6627175,WTEE
29,60,158.66,WTEE
30,-20,99.94486687,WTEE
30,-19,99.10098309,WTEE
30,-18,107.4713609,WTEE
30,-17,101.4260677,WTEE
30,-16,107.2818636,WTEE
30,-15,103.475578,WTEE
30,-14,101.9772165,WTEE
30,-13,99.72104826,WTEE
30,-12,105.800754,WTEE
30,-11,102.1666225,WTEE
30,-10,105.2840178,WTEE
30,-9,99.68654441,WTEE
30,-8,96.03525234,WTEE
30,-7,96.51757597,WTEE
30,-6,92.05681268,WTEE
30,-5,95.24303305,WTEE
30,-4,93.4345933,WTEE
30,-3,93.21068341,WTEE
30,-2,102.5283653,WTEE
30,-1,97.63703413,WTEE
30,0,146.4912873,WTEE
30,1,197.2180588,WTEE
30,2,180.032587,WTEE
30,3,183.6390605,WTEE
30,4,172.9721687,WTEE
30,5,171.8208538,WTEE
30,6,168.2483364,WTEE
30,7,151.9263735,WTEE
30,8,153.2638997,WTEE
30,9,159.0883864,WTEE
30,10,159.731728,WTEE
30,11,159.7994578,WTEE
30,12,159.0036786,WTEE
30,13,192.3926319,WTEE
30,14,170.3816418,WTEE
30,15,157.1074275,WTEE
30,16,165.2684089,WTEE
30,17,154.4999224,WTEE
30,18,159.4439221,WTEE
30,19,148.9125811,WTEE
30,20,150.4702747,WTEE
30,21,158.6989859,WTEE
30,22,153.1454182,WTEE
30,23,150.927405,WTEE
30,24,143.9177384,WTEE
30,25,144.2732741,WTEE
30,26,153.1284401,WTEE
30,27,151.5199949,WTEE
30,28,152.4173688,WTEE
30,29,144.053198,WTEE
30,30,147.5749637,WTEE
30,31,142.377023,WTEE
30,32,148.1336887,WTEE
30,33,155.9729994,WTEE
30,34,139.2615446,WTEE
30,35,137.4668882,WTEE
30,36,143.0373427,WTEE
30,37,138.7705494,WTEE
30,38,138.5673601,WTEE
30,39,137.8393107,WTEE
30,40,138.4319005,WTEE
30,41,141.8520716,WTEE
30,42,147.20245,WTEE
30,43,145.3230856,WTEE
30,44,128.2222303,WTEE
30,45,122.8888301,WTEE
30,46,127.1893969,WTEE
30,47,129.2720418,WTEE
30,48,129.3227935,WTEE
30,49,128.6116309,WTEE
30,50,121.3141584,WTEE
30,51,118.0802899,WTEE
30,52,110.9012989,WTEE
30,53,119.0115287,WTEE
30,54,116.4548666,WTEE
30,55,112.8823492,WTEE
30,56,117.5723166,WTEE
30,57,122.4824514,WTEE
30,58,121.2125638,WTEE
30,59,126.1565635,WTEE
30,60,112.035727,WTEE
31,-20,93.63897338,WTEE
31,-19,93.28754477,WTEE
31,-18,102.8148034,WTEE
31,-17,99.42549376,WTEE
31,-16,94.98225985,WTEE
31,-15,103.3934072,WTEE
31,-14,98.20621966,WTEE
31,-13,94.46560194,WTEE
31,-12,101.430059,WTEE
31,-11,105.5840512,WTEE
31,-10,98.04086985,WTEE
31,-9,102.3808204,WTEE
31,-8,100.7687802,WTEE
31,-7,100.2521223,WTEE
31,-6,104.5507354,WTEE
31,-5,101.6574752,WTEE
31,-4,103.3520698,WTEE
31,-3,96.44955867,WTEE
31,-2,101.8847709,WTEE
31,-1,103.4347447,WTEE
31,0,156.8271878,WTEE
31,1,182.7331167,WTEE
31,2,169.7397789,WTEE
31,3,167.157333,WTEE
31,4,148.7367371,WTEE
31,5,152.1262877,WTEE
31,6,152.6105265,WTEE
31,7,149.0797295,WTEE
31,8,144.3383356,WTEE
31,9,149.9875867,WTEE
31,10,142.6637469,WTEE
31,11,152.9736453,WTEE
31,12,137.1557422,WTEE
31,13,141.9172624,WTEE
31,14,133.8065648,WTEE
31,15,141.8365158,WTEE
31,16,141.150531,WTEE
31,17,146.0936709,WTEE
31,18,140.0409277,WTEE
31,19,141.3926504,WTEE
31,20,150.8350648,WTEE
31,21,139.3953162,WTEE
31,22,135.4610271,WTEE
31,23,150.4920724,WTEE
31,24,138.7899575,WTEE
31,25,148.2726247,WTEE
31,26,144.8225743,WTEE
31,27,134.3311769,WTEE
31,28,146.1541706,WTEE
31,29,144.9436943,WTEE
31,30,143.0067393,WTEE
31,31,148.7771104,WTEE
31,32,139.859308,WTEE
31,33,149.3419752,WTEE
31,34,146.5576627,WTEE
31,35,145.8919249,WTEE
31,36,146.1137973,WTEE
31,37,152.4692801,WTEE
31,38,139.8391816,WTEE
31,39,136.7522501,WTEE
31,40,142.7041202,WTEE
31,41,141.0699049,WTEE
31,42,139.6776884,WTEE
31,43,140.4645462,WTEE
31,44,138.7698311,WTEE
31,45,142.7444936,WTEE
31,46,144.5603286,WTEE
31,47,134.4521763,WTEE
31,48,138.8102044,WTEE
31,49,130.4371406,WTEE
31,50,137.3978615,WTEE
31,51,134.8960417,WTEE
31,52,137.5794812,WTEE
31,53,136.0460183,WTEE
31,54,133.9881845,WTEE
31,55,138.467212,WTEE
31,56,136.2075116,WTEE
31,57,131.2846186,WTEE
31,58,138.0233466,WTEE
31,59,128.6616789,WTEE
31,60,135.1582875,WTEE
32,-20,NA,WTEE
32,-19,NA,WTEE
32,-18,NA,WTEE
32,-17,NA,WTEE
32,-16,NA,WTEE
32,-15,NA,WTEE
32,-14,NA,WTEE
32,-13,NA,WTEE
32,-12,NA,WTEE
32,-11,NA,WTEE
32,-10,102.5959039,WTEE
32,-9,101.0011149,WTEE
32,-8,103.6443662,WTEE
32,-7,99.55404998,WTEE
32,-6,102.861681,WTEE
32,-5,101.9166255,WTEE
32,-4,97.59020324,WTEE
32,-3,98.19561954,WTEE
32,-2,101.8133449,WTEE
32,-1,90.82721709,WTEE
32,0,139.4727638,WTEE
32,1,168.0645744,WTEE
32,2,156.6848944,WTEE
32,3,147.4100935,WTEE
32,4,151.3568522,WTEE
32,5,140.6348601,WTEE
32,6,146.8180607,WTEE
32,7,147.7609698,WTEE
32,8,143.0687725,WTEE
32,9,145.6341215,WTEE
32,10,144.3623054,WTEE
32,11,143.9895861,WTEE
32,12,140.6348601,WTEE
32,13,139.6043267,WTEE
32,14,135.635725,WTEE
32,15,126.5582683,WTEE
32,16,140.305953,WTEE
32,17,137.6310104,WTEE
32,18,138.9466388,WTEE
32,19,136.6662584,WTEE
32,20,138.0037297,WTEE
32,21,134.5613794,WTEE
32,22,139.9113908,WTEE
32,23,133.1580004,WTEE
32,24,128.597366,WTEE
32,25,125.7908605,WTEE
32,26,133.881596,WTEE
32,27,138.4422304,WTEE
32,28,132.2590298,WTEE
32,29,139.341201,WTEE
32,30,125.4619535,WTEE
32,31,126.1635798,WTEE
32,32,137.6090412,WTEE
32,33,128.9044301,WTEE
32,34,128.8824609,WTEE
32,35,135.1752551,WTEE
32,36,128.2684589,WTEE
32,37,124.8041393,WTEE
32,38,124.0367315,WTEE
32,39,132.4345311,WTEE
32,40,126.9747998,WTEE
32,41,134.3640351,WTEE
32,42,122.4799468,WTEE
32,43,132.6537183,WTEE
32,44,120.5285998,WTEE
32,45,126.4705177,WTEE
32,46,115.3539634,WTEE
32,47,121.361789,WTEE
32,48,118.8840644,WTEE
32,49,122.0634153,WTEE
32,50,123.3570744,WTEE
32,51,122.2826025,WTEE
32,52,124.4094508,WTEE
32,53,111.8018931,WTEE
32,54,116.8010283,WTEE
32,55,127.1063626,WTEE
32,56,118.7525015,WTEE
32,57,115.7486519,WTEE
32,58,120.3530985,WTEE
32,59,115.0908377,WTEE
32,60,112.6350823,WTEE
33,-20,NA,WTEE
33,-19,NA,WTEE
33,-18,NA,WTEE
33,-17,NA,WTEE
33,-16,NA,WTEE
33,-15,NA,WTEE
33,-14,NA,WTEE
33,-13,NA,WTEE
33,-12,NA,WTEE
33,-11,NA,WTEE
33,-10,102.5100169,WTEE
33,-9,99.69773461,WTEE
33,-8,109.8221555,WTEE
33,-7,114.4273253,WTEE
33,-6,102.791194,WTEE
33,-5,97.27207081,WTEE
33,-4,92.98322523,WTEE
33,-3,100.5413937,WTEE
33,-2,93.93232578,WTEE
33,-1,86.02268588,WTEE
33,0,71.66846663,WTEE
33,1,125.695498,WTEE
33,2,144.4001662,WTEE
33,3,151.7638112,WTEE
33,4,155.3079209,WTEE
33,5,167.2789085,WTEE
33,6,152.1182222,WTEE
33,7,143.1793463,WTEE
33,8,155.1504617,WTEE
33,9,143.2582037,WTEE
33,10,155.1504617,WTEE
33,11,146.2903154,WTEE
33,12,147.8260536,WTEE
33,13,136.4851583,WTEE
33,14,159.6000895,WTEE
33,15,141.9192894,WTEE
33,16,148.7316995,WTEE
33,17,139.2415887,WTEE
33,18,149.5587436,WTEE
33,19,132.8229543,WTEE
33,20,131.641627,WTEE
33,21,138.9265425,WTEE
33,22,141.9192894,WTEE
33,23,147.8654184,WTEE
33,24,139.8323162,WTEE
33,25,137.6271208,WTEE
33,26,127.5462824,WTEE
33,27,143.7700738,WTEE
33,28,141.8405598,WTEE
33,29,142.7855705,WTEE
33,30,142.1949708,WTEE
33,31,139.2809534,WTEE
33,32,124.2384893,WTEE
33,33,145.660223,WTEE
33,34,144.4788957,WTEE
33,35,132.8623191,WTEE
33,36,150.5037544,WTEE
33,37,127.3493306,WTEE
33,38,133.6105058,WTEE
33,39,136.2094769,WTEE
33,40,129.7908426,WTEE
33,41,146.4871393,WTEE
33,42,143.6913442,WTEE
33,43,135.343068,WTEE
33,44,133.6892354,WTEE
33,45,141.6042432,WTEE
33,46,137.0363933,WTEE
33,47,128.7276097,WTEE
33,48,121.8363421,WTEE
33,49,132.2322267,WTEE
33,50,137.0757581,WTEE
33,51,140.6985973,WTEE
33,52,129.200115,WTEE
33,53,132.9804135,WTEE
33,54,124.0415375,WTEE
33,55,132.6260025,WTEE
33,56,129.4364316,WTEE
33,57,121.0487906,WTEE
33,58,136.2488417,WTEE
33,59,147.1959613,WTEE
33,60,128.0187877,WTEE
34,-20,NA,WTEE
34,-19,NA,WTEE
34,-18,NA,WTEE
34,-17,NA,WTEE
34,-16,NA,WTEE
34,-15,NA,WTEE
34,-14,NA,WTEE
34,-13,NA,WTEE
34,-12,NA,WTEE
34,-11,NA,WTEE
34,-10,98.99154392,WTEE
34,-9,99.23121874,WTEE
34,-8,96.99413918,WTEE
34,-7,92.59981438,WTEE
34,-6,98.17661516,WTEE
34,-5,101.692075,WTEE
34,-4,110.4966227,WTEE
34,-3,104.7920355,WTEE
34,-2,94.43746455,WTEE
34,-1,102.5868381,WTEE
34,0,169.6944984,WTEE
34,1,234.8834711,WTEE
34,2,218.2814568,WTEE
34,3,207.0534349,WTEE
34,4,202.6952031,WTEE
34,5,214.5326814,WTEE
34,6,209.2695461,WTEE
34,7,215.8992317,WTEE
34,8,212.2612275,WTEE
34,9,191.6703333,WTEE
34,10,186.9057972,WTEE
34,11,199.7035216,WTEE
34,12,194.6065861,WTEE
34,13,188.217005,WTEE
34,14,181.9935376,WTEE
34,15,188.4571095,WTEE
34,16,181.1625389,WTEE
34,17,174.9391575,WTEE
34,18,177.8015056,WTEE
34,19,160.9964251,WTEE
34,20,167.0905591,WTEE
34,21,171.9844284,WTEE
34,22,168.9003661,WTEE
34,23,163.8403829,WTEE
34,24,159.4451988,WTEE
34,25,163.1016792,WTEE
34,26,170.894849,WTEE
34,27,171.4304006,WTEE
34,28,158.0232198,WTEE
34,29,162.2152519,WTEE
34,30,159.7406459,WTEE
34,31,158.2818005,WTEE
34,32,161.9382809,WTEE
34,33,167.3306636,WTEE
34,34,155.4193665,WTEE
34,35,159.55597,WTEE
34,36,158.5402953,WTEE
34,37,156.32427,WTEE
34,38,155.3824141,WTEE
34,39,160.7564065,WTEE
34,40,131.5967723,WTEE
34,41,147.6816252,WTEE
34,42,142.4369661,WTEE
34,43,142.806318,WTEE
34,44,144.3944967,WTEE
34,45,148.1987007,WTEE
34,46,137.0630597,WTEE
34,47,142.5108709,WTEE
34,48,141.0888919,WTEE
34,49,141.1443205,WTEE
34,50,142.7693656,WTEE
34,51,138.6697145,WTEE
34,52,145.5025523,WTEE
34,53,142.8802227,WTEE
34,54,137.3030782,WTEE
34,55,143.6004503,WTEE
34,56,137.6724301,WTEE
34,57,134.237578,WTEE
34,58,124.7639345,WTEE
34,59,121.1074541,WTEE
34,60,118.429696,WTEE
35,-20,NA,WTEE
35,-19,NA,WTEE
35,-18,NA,WTEE
35,-17,NA,WTEE
35,-16,NA,WTEE
35,-15,NA,WTEE
35,-14,NA,WTEE
35,-13,NA,WTEE
35,-12,NA,WTEE
35,-11,NA,WTEE
35,-10,103.3359829,WTEE
35,-9,123.8386071,WTEE
35,-8,103.5073717,WTEE
35,-7,107.5016878,WTEE
35,-6,90.95897123,WTEE
35,-5,91.38755199,WTEE
35,-4,101.2273786,WTEE
35,-3,98.36462031,WTEE
35,-2,93.49604739,WTEE
35,-1,86.38188985,WTEE
35,0,112.6775409,WTEE
35,1,219.6727934,WTEE
35,2,219.0802282,WTEE
35,3,202.7872994,WTEE
35,4,205.0225397,WTEE
35,5,211.0550099,WTEE
35,6,205.7765849,WTEE
35,7,199.9057035,WTEE
35,8,196.1892681,WTEE
35,9,191.8803763,WTEE
35,10,206.342146,WTEE
35,11,190.1838019,WTEE
35,12,197.7781528,WTEE
35,13,192.5267319,WTEE
35,14,235.1847819,WTEE
35,15,240.274614,WTEE
35,16,241.7827043,WTEE
35,17,227.4557373,WTEE
35,18,213.6941135,WTEE
35,19,243.5062828,WTEE
35,20,201.1984146,WTEE
35,21,194.9773514,WTEE
35,22,219.5649949,WTEE
35,23,224.5471374,WTEE
35,24,232.3839805,WTEE
35,25,209.6276051,WTEE
35,26,224.7087262,WTEE
35,27,210.6510377,WTEE
35,28,230.1487402,WTEE
35,29,178.0919663,WTEE
35,30,220.857706,WTEE
35,31,205.3187134,WTEE
35,32,173.2444086,WTEE
35,33,203.9453168,WTEE
35,34,187.0598227,WTEE
35,35,184.2859165,WTEE
35,36,209.1159433,WTEE
35,37,200.2557765,WTEE
35,38,215.3368976,WTEE
35,39,182.6162373,WTEE
35,40,210.3547551,WTEE
35,41,192.74222,WTEE
35,42,238.4433459,WTEE
35,43,200.0403972,WTEE
35,44,222.0965178,WTEE
35,45,205.3726126,WTEE
35,46,207.0961911,WTEE
35,47,180.2194081,WTEE
35,48,198.532198,WTEE
35,49,216.1717372,WTEE
35,50,201.5214835,WTEE
35,51,230.1756354,WTEE
35,52,233.2996145,WTEE
35,53,241.5673251,WTEE
35,54,252.9589059,WTEE
35,55,280.1588667,WTEE
35,56,256.5676517,WTEE
35,57,259.2337594,WTEE
35,58,265.5894074,WTEE
35,59,281.2090856,WTEE
35,60,290.4463294,WTEE
36,-20,NA,WTEE
36,-19,NA,WTEE
36,-18,NA,WTEE
36,-17,NA,WTEE
36,-16,NA,WTEE
36,-15,NA,WTEE
36,-14,NA,WTEE
36,-13,NA,WTEE
36,-12,NA,WTEE
36,-11,NA,WTEE
36,-10,98.87707541,WTEE
36,-9,126.2570589,WTEE
36,-8,102.2885468,WTEE
