neuronid,time,slope,genotype
35,42,121.4478522,WTEE
35,43,130.4471641,WTEE
35,44,135.4373341,WTEE
35,45,136.2503686,WTEE
35,46,130.4190504,WTEE
35,47,136.138209,WTEE
35,48,129.4659393,WTEE
35,49,154.2488941,WTEE
35,50,163.8369213,WTEE
35,51,172.8921655,WTEE
35,52,144.6328517,WTEE
35,53,135.6055244,WTEE
35,54,151.7817753,WTEE
35,55,131.9890888,WTEE
35,56,148.1652413,WTEE
35,57,138.0726433,WTEE
35,58,141.4368426,WTEE
35,59,141.8853829,WTEE
35,60,126.0736263,WTEE
36,-20,NA,WTEE
36,-19,NA,WTEE
36,-18,NA,WTEE
36,-17,NA,WTEE
36,-16,NA,WTEE
36,-15,NA,WTEE
36,-14,NA,WTEE
36,-13,NA,WTEE
36,-12,NA,WTEE
36,-11,NA,WTEE
36,-10,125.141551,WTEE
36,-9,109.6360741,WTEE
36,-8,85.88226185,WTEE
36,-7,96.07763931,WTEE
36,-6,77.7754775,WTEE
36,-5,116.6808049,WTEE
36,-4,97.49365461,WTEE
36,-3,86.87345573,WTEE
36,-2,103.1932298,WTEE
36,-1,101.2461877,WTEE
36,0,122.8129439,WTEE
36,1,181.7023826,WTEE
36,2,185.2660688,WTEE
36,3,158.6723152,WTEE
36,4,177.4706631,WTEE
36,5,167.0022823,WTEE
36,6,162.681357,WTEE
36,7,127.5347902,WTEE
36,8,159.5631947,WTEE
36,9,156.9349909,WTEE
36,10,149.0949823,WTEE
36,11,123.4365427,WTEE
36,12,165.4432012,WTEE
36,13,152.7921405,WTEE
36,14,131.9001501,WTEE
36,15,133.4147967,WTEE
36,16,155.7768307,WTEE
36,17,155.0195916,WTEE
36,18,111.5427211,WTEE
36,19,133.0138757,WTEE
36,20,107.578114,WTEE
36,21,141.3440111,WTEE
36,22,125.351942,WTEE
36,23,115.2846505,WTEE
36,24,135.4194017,WTEE
36,25,144.9967347,WTEE
36,26,143.7493688,WTEE
36,27,135.1075182,WTEE
36,28,132.6575576,WTEE
36,29,133.4147967,WTEE
36,30,119.7838191,WTEE
36,31,144.9967347,WTEE
36,32,111.6763615,WTEE
36,33,131.1875139,WTEE
36,34,141.7003292,WTEE
36,35,139.2502003,WTEE
36,36,123.5255802,WTEE
36,37,162.0131553,WTEE
36,38,155.687625,WTEE
36,39,143.4820882,WTEE
36,40,121.2536945,WTEE
36,41,140.5421691,WTEE
36,42,140.0076077,WTEE
36,43,167.2251284,WTEE
36,44,133.6820774,WTEE
36,45,112.7008813,WTEE
36,46,131.7665098,WTEE
36,47,134.4393165,WTEE
36,48,118.9819771,WTEE
36,49,129.5838299,WTEE
36,50,131.8111127,WTEE
36,51,135.2857614,WTEE
36,52,143.4820882,WTEE
36,53,123.2582995,WTEE
36,54,137.4684414,WTEE
36,55,149.3622629,WTEE
36,56,143.927612,WTEE
36,57,165.1759205,WTEE
36,58,144.8630944,WTEE
36,59,126.7773828,WTEE
36,60,108.3355214,WTEE
37,-20,100.951619,WTEE
37,-19,99.28888673,WTEE
37,-18,96.06867767,WTEE
37,-17,101.4672491,WTEE
37,-16,97.51043429,WTEE
37,-15,105.7713462,WTEE
37,-14,97.36307662,WTEE
37,-13,100.1833757,WTEE
37,-12,101.8671591,WTEE
37,-11,98.68905221,WTEE
37,-10,105.9607452,WTEE
37,-9,94.44810844,WTEE
37,-8,97.73140994,WTEE
37,-7,100.8568891,WTEE
37,-6,99.67827113,WTEE
37,-5,98.80477239,WTEE
37,-4,101.1936457,WTEE
37,-3,98.06816661,WTEE
37,-2,98.56274565,WTEE
37,-1,105.5293194,WTEE
37,0,62.64531948,WTEE
37,1,135.2306494,WTEE
37,2,136.2421971,WTEE
37,3,136.9606113,WTEE
37,4,131.8000511,WTEE
37,5,138.2214259,WTEE
37,6,129.1464572,WTEE
37,7,139.5995425,WTEE
37,8,124.1617892,WTEE
37,9,119.2064467,WTEE
37,10,119.250435,WTEE
37,11,124.0004989,WTEE
37,12,118.8399387,WTEE
37,13,123.9565106,WTEE
37,14,127.7096896,WTEE
37,15,118.9719035,WTEE
37,16,113.6207274,WTEE
37,17,118.3414658,WTEE
37,18,120.8044438,WTEE
37,19,121.2003383,WTEE
37,20,125.34929,WTEE
37,21,122.3438508,WTEE
37,22,129.0438179,WTEE
37,23,133.661917,WTEE
37,24,130.1726676,WTEE
37,25,132.5330673,WTEE
37,26,134.2337037,WTEE
37,27,130.0700284,WTEE
37,28,129.4396515,WTEE
37,29,131.4041567,WTEE
37,30,124.5576228,WTEE
37,31,119.2064467,WTEE
37,32,122.387839,WTEE
37,33,132.2691376,WTEE
37,34,120.4525985,WTEE
37,35,129.718183,WTEE
37,36,132.8849126,WTEE
37,37,123.3994476,WTEE
37,38,124.6455993,WTEE
37,39,122.5637313,WTEE
37,40,115.4825933,WTEE
37,41,122.5198038,WTEE
37,42,109.7355837,WTEE
37,43,113.2981468,WTEE
37,44,116.787457,WTEE
37,45,114.8082282,WTEE
37,46,114.6909261,WTEE
37,47,120.8777576,WTEE
37,48,114.7789027,WTEE
37,49,121.9186917,WTEE
37,50,111.2016768,WTEE
37,51,121.2442657,WTEE
37,52,102.7717477,WTEE
37,53,107.2286173,WTEE
37,54,113.6793784,WTEE
37,55,113.1075918,WTEE
37,56,108.0935983,WTEE
37,57,115.6145581,WTEE
37,58,102.8010732,WTEE
37,59,108.3721907,WTEE
37,60,110.1021526,WTEE
38,-20,123.1383742,WTEE
38,-19,100.529328,WTEE
38,-18,89.58365318,WTEE
38,-17,91.96129031,WTEE
38,-16,104.0732221,WTEE
38,-15,93.23968745,WTEE
38,-14,101.0451724,WTEE
38,-13,96.80600964,WTEE
38,-12,98.26396445,WTEE
38,-11,103.5125216,WTEE
38,-10,100.596612,WTEE
38,-9,93.53138521,WTEE
38,-8,95.21348672,WTEE
38,-7,104.0059381,WTEE
38,-6,97.74811998,WTEE
38,-5,97.63597988,WTEE
38,-4,103.6695178,WTEE
38,-3,106.3161577,WTEE
38,-2,102.7274074,WTEE
38,-1,96.40230528,WTEE
38,0,168.3217566,WTEE
38,1,200.7497367,WTEE
38,2,190.2347333,WTEE
38,3,181.6241091,WTEE
38,4,204.2822833,WTEE
38,5,171.0263356,WTEE
38,6,172.4890964,WTEE
38,7,173.9518572,WTEE
38,8,174.2554365,WTEE
38,9,170.3640415,WTEE
38,10,163.9336077,WTEE
38,11,161.5326081,WTEE
38,12,158.9107992,WTEE
38,13,163.8232031,WTEE
38,14,164.9547501,WTEE
38,15,166.5279155,WTEE
38,16,166.5830511,WTEE
38,17,160.9254495,WTEE
38,18,163.3817182,WTEE
38,19,169.2877635,WTEE
38,20,168.9289152,WTEE
38,21,160.4563301,WTEE
38,22,149.8032876,WTEE
38,23,164.8443455,WTEE
38,24,157.7792522,WTEE
38,25,154.8813651,WTEE
38,26,148.2026211,WTEE
38,27,155.0194042,WTEE
38,28,154.5502848,WTEE
38,29,157.2548637,WTEE
38,30,144.0905505,WTEE
38,31,148.2578902,WTEE
38,32,151.1556438,WTEE
38,33,146.6570903,WTEE
38,34,NA,WTEE
38,35,NA,WTEE
38,36,NA,WTEE
38,37,NA,WTEE
38,38,NA,WTEE
38,39,NA,WTEE
38,40,NA,WTEE
38,41,NA,WTEE
38,42,NA,WTEE
38,43,NA,WTEE
38,44,NA,WTEE
38,45,NA,WTEE
38,46,NA,WTEE
38,47,NA,WTEE
38,48,NA,WTEE
38,49,NA,WTEE
38,50,NA,WTEE
38,51,NA,WTEE
38,52,NA,WTEE
38,53,NA,WTEE
38,54,NA,WTEE
38,55,NA,WTEE
38,56,NA,WTEE
38,57,NA,WTEE
38,58,NA,WTEE
38,59,NA,WTEE
38,60,NA,WTEE
39,-20,101.827955,WTEE
39,-19,104.4239615,WTEE
39,-18,104.6502884,WTEE
39,-17,93.54758341,WTEE
39,-16,98.18034971,WTEE
39,-15,92.02991531,WTEE
39,-14,106.0348069,WTEE
39,-13,99.53822005,WTEE
39,-12,112.3582719,WTEE
39,-11,99.99087391,WTEE
39,-10,104.0112798,WTEE
39,-9,96.58282836,WTEE
39,-8,108.9235782,WTEE
39,-7,99.72457472,WTEE
39,-6,101.3487443,WTEE
39,-5,93.89364459,WTEE
39,-4,99.09889027,WTEE
39,-3,96.74262612,WTEE
39,-2,94.00014602,WTEE
39,-1,93.09492955,WTEE
39,0,147.6464737,WTEE
39,1,199.4522523,WTEE
39,2,201.1505257,WTEE
39,3,192.6076878,WTEE
39,4,188.2848434,WTEE
39,5,188.2676864,WTEE
39,6,177.7864678,WTEE
39,7,189.5371249,WTEE
39,8,184.3393626,WTEE
39,9,185.7974374,WTEE
39,10,188.2162152,WTEE
39,11,189.4856538,WTEE
39,12,187.9074797,WTEE
39,13,187.3413886,WTEE
39,14,185.4200737,WTEE
39,15,190.9780426,WTEE
39,16,178.7299226,WTEE
39,17,174.9560123,WTEE
39,18,185.2828174,WTEE
39,19,173.9954005,WTEE
39,20,176.3626159,WTEE
39,21,189.8115463,WTEE
39,22,175.8136818,WTEE
39,23,169.6381507,WTEE
39,24,171.8853581,WTEE
39,25,166.8421005,WTEE
39,26,176.39693,WTEE
39,27,167.3567204,WTEE
39,28,176.1396656,WTEE
39,29,175.1447397,WTEE
39,30,176.4312441,WTEE
39,31,164.3546945,WTEE
39,32,157.8361137,WTEE
39,33,172.7431189,WTEE
39,34,172.8975323,WTEE
39,35,160.7694203,WTEE
39,36,155.2286085,WTEE
39,37,160.1861722,WTEE
39,38,160.1861722,WTEE
39,39,157.4929729,WTEE
39,40,160.4606848,WTEE
39,41,162.6392641,WTEE
39,42,170.9419033,WTEE
39,43,163.5998759,WTEE
39,44,160.6150982,WTEE
39,45,161.7301234,WTEE
39,46,165.7270753,WTEE
39,47,161.9359166,WTEE
39,48,166.0358108,WTEE
39,49,161.1468752,WTEE
39,50,160.014693,WTEE
39,51,155.7089144,WTEE
39,52,148.6413996,WTEE
39,53,151.5576404,WTEE
39,54,160.5636271,WTEE
39,55,157.4758159,WTEE
39,56,157.0641381,WTEE
39,57,160.5636271,WTEE
39,58,160.0833212,WTEE
39,59,156.3264766,WTEE
39,60,145.8967292,WTEE
40,-20,NA,WTEE
40,-19,NA,WTEE
40,-18,NA,WTEE
40,-17,NA,WTEE
40,-16,NA,WTEE
40,-15,NA,WTEE
40,-14,NA,WTEE
40,-13,NA,WTEE
40,-12,NA,WTEE
40,-11,NA,WTEE
40,-10,116.8590577,WTEE
40,-9,106.8610526,WTEE
40,-8,76.58602738,WTEE
40,-7,100.8790909,WTEE
40,-6,95.37455834,WTEE
40,-5,97.76170363,WTEE
40,-4,108.1809358,WTEE
40,-3,109.7256269,WTEE
40,-2,81.61313093,WTEE
40,-1,106.1590075,WTEE
40,0,163.4069522,WTEE
40,1,178.6712549,WTEE
40,2,163.1942287,WTEE
40,3,173.350098,WTEE
40,4,145.2235995,WTEE
40,5,148.9941189,WTEE
40,6,151.3051134,WTEE
40,7,149.5415607,WTEE
40,8,148.5076745,WTEE
40,9,129.108019,WTEE
40,10,135.3717578,WTEE
40,11,146.0142634,WTEE
40,12,145.1932926,WTEE
40,13,140.5714954,WTEE
40,14,145.1627939,WTEE
40,15,145.4973203,WTEE
40,16,125.4288038,WTEE
40,17,151.3962258,WTEE
40,18,144.7676537,WTEE
40,19,143.7945732,WTEE
40,20,122.904894,WTEE
40,21,134.0946495,WTEE
40,22,138.9598607,WTEE
40,23,140.8147176,WTEE
40,24,130.0810996,WTEE
40,25,142.9736023,WTEE
40,26,142.1221328,WTEE
40,27,130.2938232,WTEE
40,28,150.8184772,WTEE
40,29,141.7572995,WTEE
40,30,144.3418231,WTEE
40,31,135.0374232,WTEE
40,32,136.9833926,WTEE
40,33,151.3962258,WTEE
40,34,145.4973203,WTEE
40,35,137.7435579,WTEE
40,36,133.4257885,WTEE
40,37,124.5470274,WTEE
40,38,141.8181051,WTEE
40,39,145.0411828,WTEE
40,40,143.3689343,WTEE
40,41,138.1996954,WTEE
40,42,135.4630621,WTEE
40,43,131.0539884,WTEE
40,44,125.2463872,WTEE
40,45,130.8107662,WTEE
40,46,144.5850453,WTEE
40,47,124.4252245,WTEE
40,48,126.1281635,WTEE
40,49,145.8926523,WTEE
40,50,133.3649829,WTEE
40,51,133.7603149,WTEE
40,52,125.1245842,WTEE
40,53,135.0677301,WTEE
40,54,147.4129828,WTEE
40,55,129.8681843,WTEE
40,56,137.7435579,WTEE
40,57,127.7092996,WTEE
40,58,123.4523357,WTEE
40,59,139.3551926,WTEE
40,60,129.0775204,WTEE
41,-20,NA,WTEE
41,-19,NA,WTEE
41,-18,NA,WTEE
41,-17,NA,WTEE
41,-16,NA,WTEE
41,-15,NA,WTEE
41,-14,NA,WTEE
41,-13,NA,WTEE
41,-12,NA,WTEE
41,-11,NA,WTEE
41,-10,105.063531,WTEE
41,-9,102.8587229,WTEE
41,-8,110.3763846,WTEE
41,-7,104.696063,WTEE
41,-6,99.12291231,WTEE
41,-5,98.11241812,WTEE
41,-4,96.22912308,WTEE
41,-3,94.2693508,WTEE
41,-2,94.29995885,WTEE
41,-1,94.9736788,WTEE
41,0,127.9637505,WTEE
41,1,235.9924895,WTEE
41,2,234.0767002,WTEE
41,3,219.5611989,WTEE
41,4,213.8655304,WTEE
41,5,223.4101821,WTEE
41,6,229.6409342,WTEE
41,7,230.7110155,WTEE
41,8,233.817775,WTEE
41,9,233.2136733,WTEE
41,10,231.9710038,WTEE
41,11,229.7617374,WTEE
41,12,228.2429096,WTEE
41,13,225.7402517,WTEE
41,14,226.8793511,WTEE
41,15,232.0055557,WTEE
41,16,224.0315169,WTEE
41,17,228.9160294,WTEE
41,18,229.7272712,WTEE
41,19,220.9419905,WTEE
41,20,225.9818581,WTEE
41,21,223.3583971,WTEE
41,22,215.6432834,WTEE
41,23,220.8902054,WTEE
41,24,222.2883158,WTEE
41,25,228.1738914,WTEE
41,26,214.7112384,WTEE
41,27,213.5548201,WTEE
41,28,221.5806441,WTEE
41,29,215.263555,WTEE
41,30,211.0694811,WTEE
41,31,212.640094,WTEE
41,32,200.4546624,WTEE
41,33,217.7489797,WTEE
41,34,207.6520114,WTEE
41,35,203.5269557,WTEE
41,36,218.9226311,WTEE
41,37,202.9400871,WTEE
41,38,211.794386,WTEE
41,39,202.784732,WTEE
41,40,214.5558833,WTEE
41,41,203.2680305,WTEE
41,42,198.383518,WTEE
41,43,199.4018142,WTEE
41,44,203.8893652,WTEE
41,45,205.8397064,WTEE
41,46,191.8248225,WTEE
41,47,205.632652,WTEE
41,48,196.3296066,WTEE
41,49,189.3739497,WTEE
41,50,197.7621832,WTEE
41,51,196.1052334,WTEE
41,52,186.7849549,WTEE
41,53,198.0555746,WTEE
41,54,186.6641517,WTEE
41,55,186.3707603,WTEE
41,56,193.5335574,WTEE
41,57,197.9175383,WTEE
41,58,200.0404678,WTEE
41,59,187.6134298,WTEE
41,60,197.3996879,WTEE
42,-20,NA,WTEE
42,-19,NA,WTEE
42,-18,NA,WTEE
42,-17,NA,WTEE
42,-16,NA,WTEE
42,-15,NA,WTEE
42,-14,NA,WTEE
42,-13,NA,WTEE
42,-12,NA,WTEE
42,-11,NA,WTEE
42,-10,NA,WTEE
42,-9,NA,WTEE
42,-8,NA,WTEE
42,-7,NA,WTEE
42,-6,NA,WTEE
42,-5,106.9574883,WTEE
42,-4,88.66663052,WTEE
42,-3,90.2322597,WTEE
42,-2,95.15815349,WTEE
42,-1,118.9858294,WTEE
42,0,153.2178361,WTEE
42,1,215.0954343,WTEE
42,2,180.0124715,WTEE
42,3,163.8334599,WTEE
42,4,177.3444673,WTEE
42,5,167.7506055,WTEE
42,6,187.6763185,WTEE
42,7,178.3094747,WTEE
42,8,185.2919062,WTEE
42,9,184.1566352,WTEE
42,10,193.2962802,WTEE
42,11,165.5366374,WTEE
42,12,169.5671113,WTEE
42,13,189.8902867,WTEE
42,14,180.4099338,WTEE
42,15,169.1698297,WTEE
42,16,165.6501464,WTEE
42,17,179.5016809,WTEE
42,18,207.8858041,WTEE
42,19,165.3094386,WTEE
42,20,151.8553664,WTEE
42,21,175.9252431,WTEE
42,22,188.754835,WTEE
42,23,206.5800889,WTEE
42,24,185.5191049,WTEE
42,25,165.7069009,WTEE
42,26,167.80736,WTEE
42,27,141.4667607,WTEE
42,28,168.5453494,WTEE
42,29,171.7243249,WTEE
42,30,153.7288074,WTEE
42,31,189.6063334,WTEE
42,32,186.2003398,WTEE
42,33,190.0037957,WTEE
42,34,186.2570943,WTEE
42,35,182.623902,WTEE
42,36,177.2877128,WTEE
42,37,173.2570582,WTEE
42,38,169.6238658,WTEE
42,39,168.1478871,WTEE
42,40,184.0431262,WTEE
42,41,161.3924737,WTEE
42,42,174.9602357,WTEE
42,43,153.5017894,WTEE
42,44,172.9732856,WTEE
42,45,158.7244695,WTEE
42,46,170.3051007,WTEE
42,47,162.2439721,WTEE
42,48,178.2527202,WTEE
42,49,183.4186458,WTEE
42,50,180.9776597,WTEE
42,51,176.6632325,WTEE
42,52,173.0867946,WTEE
42,53,147.6546289,WTEE
42,54,153.9558255,WTEE
42,55,146.4056682,WTEE
42,56,142.5454578,WTEE
42,57,152.5366012,WTEE
42,58,152.9340636,WTEE
42,59,167.0693706,WTEE
42,60,NA,WTEE
43,-20,NA,WTEE
43,-19,NA,WTEE
43,-18,NA,WTEE
43,-17,NA,WTEE
43,-16,NA,WTEE
43,-15,NA,WTEE
43,-14,NA,WTEE
43,-13,NA,WTEE
43,-12,NA,WTEE
43,-11,NA,WTEE
43,-10,105.6782771,WTEE
43,-9,105.2304606,WTEE
43,-8,101.5965042,WTEE
43,-7,94.8968802,WTEE
43,-6,97.97971947,WTEE
43,-5,104.231527,WTEE
43,-4,103.2326838,WTEE
43,-3,88.30055672,WTEE
43,-2,96.6536223,WTEE
43,-1,102.1993168,WTEE
43,0,93.32830236,WTEE
43,1,176.8193731,WTEE
43,2,164.3335623,WTEE
43,3,166.3009725,WTEE
43,4,168.5207143,WTEE
43,5,156.8168426,WTEE
43,6,156.5141711,WTEE
43,7,155.5052057,WTEE
43,8,151.6963705,WTEE
43,9,155.7070168,WTEE
43,10,151.8729665,WTEE
43,11,147.3830526,WTEE
43,12,145.9453402,WTEE
43,13,162.0633902,WTEE
43,14,148.4929687,WTEE
43,15,148.3415877,WTEE
43,16,148.1650821,WTEE
43,17,152.5035247,WTEE
43,18,148.6694744,WTEE
43,19,155.7070168,WTEE
43,20,154.0421878,WTEE
43,21,152.7053358,WTEE
43,22,151.5955101,WTEE
43,23,139.8664233,WTEE
43,24,150.0064167,WTEE
43,25,151.9233967,WTEE
43,26,147.408358,WTEE
43,27,142.6914178,WTEE
43,28,146.6768491,WTEE
43,29,140.5978418,WTEE
43,30,149.6027944,WTEE
43,31,143.9274094,WTEE
43,32,141.9347842,WTEE
43,33,135.5531053,WTEE
43,34,143.9526245,WTEE
43,35,143.7003832,WTEE
43,36,137.0413383,WTEE
43,37,134.0900875,WTEE
43,38,130.8362555,WTEE
43,39,141.1275396,WTEE
43,40,134.7963813,WTEE
43,41,130.205607,WTEE
43,42,140.1438797,WTEE
43,43,126.8761297,WTEE
43,44,140.4213361,WTEE
43,45,129.2975924,WTEE
43,46,131.6181946,WTEE
43,47,128.440008,WTEE
43,48,133.5603897,WTEE
43,49,129.4741884,WTEE
43,50,127.9859555,WTEE
43,51,132.0469417,WTEE
43,52,124.1519051,WTEE
43,53,135.8053467,WTEE
43,54,131.4415986,WTEE
43,55,131.7442701,WTEE
43,56,133.055907,WTEE
43,57,127.8850047,WTEE
43,58,120.8475526,WTEE
43,59,133.8378461,WTEE
43,60,137.5710361,WTEE
44,-20,NA,WTEE
44,-19,NA,WTEE
44,-18,NA,WTEE
44,-17,NA,WTEE
44,-16,NA,WTEE
44,-15,96.57050057,WTEE
44,-14,103.9845204,WTEE
44,-13,99.78990802,WTEE
44,-12,97.01698804,WTEE
44,-11,103.0328038,WTEE
44,-10,102.2808426,WTEE
44,-9,106.5929384,WTEE
44,-8,106.4636898,WTEE
44,-7,106.1699812,WTEE
44,-6,99.37867398,WTEE
44,-5,99.42565055,WTEE
44,-4,95.1135127,WTEE
44,-3,95.81849734,WTEE
44,-2,93.09259594,WTEE
44,-1,95.26629158,WTEE
44,0,78.25535419,WTEE
44,1,136.3058687,WTEE
44,2,142.5066074,WTEE
44,3,145.9829994,WTEE
44,4,139.3754386,WTEE
44,5,140.5095571,WTEE
44,6,132.9651121,WTEE
44,7,132.5213138,WTEE
44,8,134.4074356,WTEE
44,9,129.1805152,WTEE
44,10,133.0020883,WTEE
44,11,130.5488863,WTEE
44,12,134.0869193,WTEE
44,13,126.6287381,WTEE
44,14,125.5192423,WTEE
44,15,131.3501771,WTEE
44,16,123.8919959,WTEE
44,17,122.7332126,WTEE
44,18,118.1596783,WTEE
44,19,120.7361623,WTEE
44,20,116.2119156,WTEE
44,21,116.3228862,WTEE
44,22,115.3613372,WTEE
44,23,111.3055536,WTEE
44,24,117.0378712,WTEE
44,25,110.5042628,WTEE
44,26,111.6014051,WTEE
44,27,109.8385653,WTEE
44,28,114.4737406,WTEE
44,29,109.7153254,WTEE
44,30,114.609334,WTEE
44,31,114.0546071,WTEE
44,32,117.71588,WTEE
44,33,116.5078091,WTEE
44,34,111.8109929,WTEE
44,35,115.1271267,WTEE
44,36,105.7088713,WTEE
44,37,107.2374586,WTEE
44,38,106.2142686,WTEE
44,39,103.3912627,WTEE
44,40,101.381859,WTEE
44,41,94.81127438,WTEE
44,42,98.43557109,WTEE
44,43,99.13824472,WTEE
44,44,93.72644344,WTEE
44,45,92.2471438,WTEE
44,46,98.26300154,WTEE
44,47,98.8423932,WTEE
44,48,93.99767218,WTEE
44,49,97.5726393,WTEE
44,50,97.25212298,WTEE
44,51,94.60172864,WTEE
44,52,100.5312806,WTEE
44,53,98.54654168,WTEE
44,54,96.54949137,WTEE
44,55,100.0381527,WTEE
44,56,94.7619868,WTEE
44,57,100.7038501,WTEE
44,58,93.71413205,WTEE
44,59,92.98679362,WTEE
44,60,NA,WTEE
45,-20,NA,WTEE
45,-19,NA,WTEE
45,-18,NA,WTEE
45,-17,NA,WTEE
45,-16,NA,WTEE
45,-15,106.9847388,WTEE
45,-14,102.0241161,WTEE
45,-13,114.7694683,WTEE
45,-12,106.5304159,WTEE
45,-11,104.7377245,WTEE
45,-10,104.6640396,WTEE
45,-9,100.7471036,WTEE
45,-8,98.29136349,WTEE
45,-7,99.32277894,WTEE
45,-6,98.401862,WTEE
45,-5,98.7825576,WTEE
45,-4,93.76052127,WTEE
45,-3,90.3593218,WTEE
45,-2,88.49294549,WTEE
45,-1,92.12747081,WTEE
45,0,88.65852043,WTEE
45,1,156.3248011,WTEE
45,2,170.5548546,WTEE
45,3,164.0719104,WTEE
45,4,167.9675303,WTEE
45,5,165.7183843,WTEE
45,6,172.4511888,WTEE
45,7,168.8054869,WTEE
45,8,176.8025142,WTEE
45,9,171.5691595,WTEE
45,10,179.9778196,WTEE
45,11,177.5669588,WTEE
45,12,177.6551617,WTEE
45,13,166.5710319,WTEE
45,14,164.9539398,WTEE
45,15,162.8223785,WTEE
45,16,166.6004136,WTEE
45,17,162.131446,WTEE
45,18,158.4857441,WTEE
45,19,153.8404282,WTEE
45,20,150.9444224,WTEE
45,21,144.6967052,WTEE
45,22,139.2869447,WTEE
45,23,150.6063015,WTEE
45,24,144.3145117,WTEE
45,25,150.4298957,WTEE
45,26,147.0488025,WTEE
45,27,154.707709,WTEE
45,28,152.8113748,WTEE
45,29,158.1182415,WTEE
45,30,168.9377625,WTEE
45,31,167.2619644,WTEE
45,32,167.1002495,WTEE
45,33,165.8947902,WTEE
45,34,165.1303456,WTEE
45,35,171.7455654,WTEE
45,36,157.2362122,WTEE
45,37,168.1733755,WTEE
45,38,147.3134113,WTEE
45,39,150.3270018,WTEE
45,40,137.0671806,WTEE
45,41,145.6375557,WTEE
45,42,141.8889023,WTEE
45,43,150.3416927,WTEE
45,44,135.8764122,WTEE
45,45,133.3920393,WTEE
45,46,138.1403066,WTEE
45,47,138.3314034,WTEE
45,48,134.7739044,WTEE
45,49,146.6224788,WTEE
45,50,144.0645938,WTEE
45,51,147.0928752,WTEE
45,52,148.4600494,WTEE
45,53,148.6070159,WTEE
45,54,156.1189559,WTEE
45,55,160.3086238,WTEE
45,56,155.8690956,WTEE
45,57,156.7069946,WTEE
45,58,149.9448084,WTEE
45,59,140.9921821,WTEE
45,60,144.8143475,WTEE
46,-20,NA,WTEE
46,-19,NA,WTEE
46,-18,NA,WTEE
46,-17,NA,WTEE
46,-16,NA,WTEE
46,-15,105.8577924,WTEE
46,-14,107.3097645,WTEE
46,-13,90.31022876,WTEE
46,-12,113.57837,WTEE
46,-11,102.0683075,WTEE
46,-10,103.5557105,WTEE
46,-9,117.2969931,WTEE
46,-8,107.3806262,WTEE
46,-7,104.3702737,WTEE
46,-6,89.17690322,WTEE
46,-5,100.439181,WTEE
46,-4,94.77255333,WTEE
46,-3,89.31862681,WTEE
46,-2,88.89357184,WTEE
46,-1,85.67074971,WTEE
46,0,115.4325869,WTEE
46,1,176.3501082,WTEE
46,2,182.625661,WTEE
46,3,173.5292994,WTEE
46,4,164.6546703,WTEE
46,5,175.050628,WTEE
46,6,175.9064115,WTEE
46,7,161.0415294,WTEE
46,8,165.3519411,WTEE
46,9,173.1805482,WTEE
46,10,175.4943247,WTEE
46,11,165.9224249,WTEE
46,12,156.6359406,WTEE
46,13,167.4121435,WTEE
46,14,165.3203312,WTEE
46,15,156.5407635,WTEE
46,16,155.65337,WTEE
46,17,164.559609,WTEE
46,18,168.9334721,WTEE
46,19,153.688229,WTEE
46,20,156.4457022,WTEE
46,21,151.7549294,WTEE
46,22,142.9437517,WTEE
46,23,153.3079836,WTEE
46,24,147.95155,WTEE
46,25,148.6488208,WTEE
46,26,154.7025252,WTEE
46,27,134.4494838,WTEE
46,28,170.2013424,WTEE
46,29,157.396547,WTEE
46,30,155.7801571,WTEE
46,31,161.1682007,WTEE
46,32,143.3557227,WTEE
46,33,155.0511606,WTEE
46,34,152.7691098,WTEE
46,35,139.4890077,WTEE
46,36,143.9579322,WTEE
46,37,153.8467417,WTEE
46,38,158.6960272,WTEE
46,39,136.2243864,WTEE
46,40,160.43932,WTEE
46,41,149.4411529,WTEE
46,42,163.6087642,WTEE
46,43,133.340242,WTEE
46,44,140.5349139,WTEE
46,45,128.3324437,WTEE
46,46,153.9735287,WTEE
46,47,124.9093096,WTEE
46,48,148.9023948,WTEE
46,49,133.0866679,WTEE
46,50,133.1500035,WTEE
46,51,145.9230733,WTEE
46,52,148.1416726,WTEE
46,53,146.0498603,WTEE
46,54,137.8091664,WTEE
46,55,142.8803003,WTEE
46,56,148.3317953,WTEE
46,57,152.6740485,WTEE
46,58,140.7567623,WTEE
46,59,136.6364732,WTEE
46,60,152.5155358,WTEE
47,-20,NA,TGEE
47,-19,NA,TGEE
47,-18,NA,TGEE
47,-17,NA,TGEE
47,-16,NA,TGEE
47,-15,102.6630585,TGEE
47,-14,119.6118092,TGEE
47,-13,115.3099692,TGEE
47,-12,110.6199077,TGEE
47,-11,99.13735378,TGEE
47,-10,119.3530461,TGEE
47,-9,111.2344123,TGEE
47,-8,92.92719383,TGEE
47,-7,95.19140925,TGEE
47,-6,110.2316861,TGEE
47,-5,87.84906462,TGEE
47,-4,76.17239994,TGEE
47,-3,102.9864738,TGEE
47,-2,77.88676306,TGEE
47,-1,78.82483695,TGEE
47,0,100.8948184,TGEE
47,1,105.3838422,TGEE
47,2,115.8579743,TGEE
47,3,109.480796,TGEE
47,4,120.0263535,TGEE
47,5,105.5975026,TGEE
47,6,158.6813397,TGEE
47,7,151.5203293,TGEE
47,8,136.6640036,TGEE
47,9,144.9294905,TGEE
47,10,156.8287438,TGEE
